Date,Hour,MAS
08/10/2023,20,14.16
08/10/2023,20,14.15
08/10/2023,20,14.24
08/10/2023,20,14.32
08/10/2023,20,14.27
08/10/2023,21,14.21
08/10/2023,21,14.3
08/10/2023,21,14.39
08/10/2023,21,14.33
08/10/2023,21,14.34
08/10/2023,21,14.41
08/10/2023,21,14.55
08/10/2023,21,14.53
08/10/2023,21,14.58
08/10/2023,21,14.43
08/10/2023,21,14.35
08/10/2023,21,14.43
08/10/2023,22,14.28
08/10/2023,22,14.28
08/10/2023,22,14.38
08/10/2023,22,14.35
08/10/2023,22,14.36
08/10/2023,22,14.28
08/10/2023,22,14.35
08/10/2023,22,14.34
08/10/2023,22,14.42
08/10/2023,22,14.57
08/10/2023,22,14.48
08/10/2023,22,14.48
08/10/2023,23,14.43
08/10/2023,23,14.42
08/10/2023,23,14.36
08/10/2023,23,14.28
08/10/2023,23,14.26
08/10/2023,23,14.27
08/10/2023,23,14.29
08/10/2023,23,14.28
08/10/2023,23,14.38
08/10/2023,23,14.5
08/10/2023,23,14.46
08/10/2023,23,14.6
09/10/2023,0,14.71
09/10/2023,0,14.46
09/10/2023,0,14.46
09/10/2023,0,14.46
09/10/2023,0,14.47
09/10/2023,0,14.41
09/10/2023,0,14.45
09/10/2023,0,14.47
09/10/2023,0,14.55
09/10/2023,0,14.58
09/10/2023,0,14.48
09/10/2023,0,14.51
09/10/2023,1,14.4
09/10/2023,1,14.4
09/10/2023,1,14.45
09/10/2023,1,14.42
09/10/2023,1,14.48
09/10/2023,1,14.44
09/10/2023,1,14.43
09/10/2023,1,14.31
09/10/2023,1,14.39
09/10/2023,1,14.37
09/10/2023,1,14.44
09/10/2023,1,14.5
09/10/2023,2,14.68
09/10/2023,2,14.92
09/10/2023,2,14.65
09/10/2023,2,14.58
09/10/2023,2,15.21
09/10/2023,2,16.09
09/10/2023,2,15.7
09/10/2023,2,15.36
09/10/2023,2,15.37
09/10/2023,2,15.72
09/10/2023,2,15.08
09/10/2023,2,14.77
09/10/2023,3,14.88
09/10/2023,3,14.69
09/10/2023,3,14.79
09/10/2023,3,14.59
09/10/2023,3,14.57
09/10/2023,3,14.68
09/10/2023,3,14.75
09/10/2023,3,15.41
09/10/2023,3,15.49
09/10/2023,3,15.89
09/10/2023,3,15.44
09/10/2023,3,15.35
09/10/2023,4,15.04
09/10/2023,4,15.14
09/10/2023,4,15.2
09/10/2023,4,15.67
09/10/2023,4,15.64
09/10/2023,4,15.02
09/10/2023,4,14.84
09/10/2023,4,14.77
09/10/2023,4,14.87
09/10/2023,4,14.83
09/10/2023,4,14.57
09/10/2023,4,14.56
09/10/2023,5,14.51
09/10/2023,5,14.59
09/10/2023,5,14.95
09/10/2023,5,15.02
09/10/2023,5,15.25
09/10/2023,5,14.8
09/10/2023,5,14.6
09/10/2023,5,14.42
09/10/2023,5,14.73
09/10/2023,5,14.68
09/10/2023,5,14.92
09/10/2023,5,14.89
09/10/2023,6,14.73
09/10/2023,6,14.49
09/10/2023,6,14.38
09/10/2023,6,14.42
09/10/2023,6,14.56
09/10/2023,6,14.48
09/10/2023,6,14.6
09/10/2023,6,14.55
09/10/2023,6,14.79
09/10/2023,6,14.92
09/10/2023,6,15.04
09/10/2023,6,15.15
09/10/2023,7,14.63
09/10/2023,7,13.6
09/10/2023,7,12.14
09/10/2023,7,10.62
09/10/2023,7,9.15
09/10/2023,7,8.08
09/10/2023,7,7.42
09/10/2023,7,6.83
09/10/2023,7,6.24
09/10/2023,7,5.99
09/10/2023,7,0
09/10/2023,7,0
09/10/2023,8,0
09/10/2023,8,0
09/10/2023,8,0
09/10/2023,8,0
09/10/2023,8,0
09/10/2023,8,0
09/10/2023,8,0
09/10/2023,8,0
09/10/2023,8,0
09/10/2023,8,0
